customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
7511-YMXVQ,1,Male,0,0,0,9,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,45.4,45.4,1.5
7515-LODFU,0,Male,1,0,0,69,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.3,20.3,0.7
7516-GMHUV,0,Male,1,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.05,105.05,3.5
7517-LDMPS,0,Female,0,0,0,12,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,84.6,84.6,2.8
7517-SAWMO,1,Female,0,1,0,19,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.2,73.2,2.4
7519-JTWQH,0,Female,0,0,0,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.5,110.5,3.7
7520-HQWJU,0,Female,0,1,1,66,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),67.45,67.45,2.2
7521-AFHAB,0,Female,0,1,1,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.8,44.8,1.5
7521-YXVZY,0,Male,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,19.95,0.7
7524-VRLPL,0,Male,1,0,0,69,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),74.1,74.1,2.5
7526-BEZQB,1,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.05,96.05,3.2
7526-IVLYU,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.65,19.65,0.7
7527-QNRUS,0,Male,0,1,1,17,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,25.15,25.15,0.8
7529-ZDFXI,0,Male,1,1,0,57,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.85,89.85,3.0
7530-HDYDS,1,Female,0,0,0,38,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),84.25,84.25,2.8
7531-GQHME,0,Male,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,20.05,0.7
7534-BFESC,1,Male,1,0,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.1,76.1,2.5
7537-CBQUZ,0,Male,1,0,0,63,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),109.4,109.4,3.6
7537-RBWEA,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.15,25.15,0.8
7538-GWHML,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.65,69.65,2.3
7541-YLXCL,1,Male,0,0,0,36,1,0,DSL,0,1,0,1,0,1,One year,1,Mailed check,65.4,65.4,2.2
7542-CYDDM,0,Male,0,0,0,18,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.7
7544-ZVIKX,0,Male,0,1,1,58,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),105.05,105.05,3.5
7547-EKNFS,1,Male,0,1,0,42,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.25,95.25,3.2
7548-SEPYI,1,Female,0,0,0,5,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,96.25,96.25,3.2
7549-MYGPK,1,Female,0,1,1,63,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.55,100.55,3.4
7550-WIQVA,0,Male,0,1,1,50,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,108.25,108.25,3.6
7551-DACSP,1,Male,0,1,1,6,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,55.3,55.3,1.8
7551-JOHTI,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,19.5,0.6
7552-KEYGT,0,Male,0,1,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.55,19.55,0.7
7554-AKDQF,0,Female,0,1,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,45.65,1.5
7554-NEWDD,0,Male,0,0,0,10,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,25.7,0.9
7558-IMLMT,0,Male,0,1,1,67,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.8,20.8,0.7
7560-QJAVJ,0,Female,0,0,0,70,1,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),79.6,79.6,2.7
7560-QRBXH,0,Female,0,0,1,48,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,19.95,0.7
7562-GSUHK,1,Female,0,0,0,16,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),93.2,93.2,3.1
7562-UXTPG,0,Female,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,70.15,2.3
7563-BIUPC,1,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.6,80.6,2.7
7564-GHCVB,0,Female,0,1,1,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),79.05,79.05,2.6
7566-DSRLQ,0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.15,110.15,3.7
7567-ECMCM,0,Male,0,0,0,24,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.85,79.85,2.7
7568-PODML,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,45.3,45.3,1.5
7569-NMZYQ,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),118.75,118.75,4.0
7570-WELNY,0,Female,0,1,0,68,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.7,84.7,2.8
7571-YXDAD,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),74.9,74.9,2.5
7572-KPVKK,0,Male,0,0,1,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,104.05,104.05,3.5
7576-ASEJU,0,Female,0,1,1,41,1,0,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),74.7,74.7,2.5
7576-JMYWV,0,Female,1,1,1,46,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,110.2,110.2,3.7
7576-OYWBN,1,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,76.05,2.5
7577-SWIFR,0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89.25,3.0
7579-KKLOE,0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,91.25,91.25,3.0
7579-OOPEC,1,Female,1,1,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.15,50.15,1.7
7580-UGXNC,1,Female,1,0,0,2,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.85,54.85,1.8
7581-EBBOU,0,Female,0,0,0,60,1,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),70.15,70.15,2.3
7586-ZATGZ,0,Male,0,0,0,40,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.9,84.9,2.8
7587-AOVVU,0,Male,0,1,1,27,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Electronic check,100.75,100.75,3.4
7587-RZNME,1,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,43.3,43.3,1.4
7590-VHVEG,0,Female,0,1,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,29.85,29.85,1.0
7593-JNWRU,1,Male,0,1,1,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.6,44.6,1.5
7593-XFKDI,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.3,46.3,1.5
7594-LZNWR,0,Male,1,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.15,69.15,2.3
7594-RQHXR,1,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.6,79.6,2.7
7595-EHCDL,0,Male,0,1,1,32,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),50.6,50.6,1.7
7595-EUIVN,1,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.8,75.8,2.5
7596-IIWYC,0,Female,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.25,20.25,0.7
7596-LDUXP,0,Female,0,0,0,12,1,0,Fiber optic,1,0,0,0,1,0,One year,1,Credit card (automatic),85.15,85.15,2.8
7596-ZYWBB,0,Female,0,0,0,65,1,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,59.6,59.6,2.0
7598-UAASY,1,Male,0,1,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.4,76.4,2.5
7599-FKVXZ,1,Male,0,1,0,42,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),106.15,106.15,3.5
7599-NTMDP,0,Female,0,1,1,62,0,0,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),48.7,48.7,1.6
7601-DHFWZ,0,Female,0,0,0,48,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.0,24.0,0.8
7601-GNDYK,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,19.6,0.7
7601-WFVZV,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0.7
7602-DBTOU,0,Female,0,1,0,71,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,19.6,0.7
7602-MVRMB,0,Female,0,1,1,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,110.45,3.7
7603-USHJS,1,Male,0,0,1,12,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.75,73.75,2.5
7605-BDWDC,0,Female,0,0,0,31,0,0,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),49.85,49.85,1.7
7605-SNLQG,0,Female,0,1,0,45,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),50.25,50.25,1.7
7606-BPHHN,0,Male,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.8,19.8,0.7
7607-QKKTJ,0,Male,0,1,1,45,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Credit card (automatic),95.0,95.0,3.2
7608-RGIRO,0,Male,0,0,1,62,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.4,24.4,0.8
7609-NRNCA,0,Female,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.55,19.55,0.7
7609-YBPXG,0,Male,0,0,0,54,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),87.1,87.1,2.9
7610-TVOPG,0,Male,0,0,0,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,26.35,26.35,0.9
7611-YKYTC,0,Male,0,1,1,22,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.0,75.0,2.5
7613-LLQFO,1,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.45,84.45,2.8
7614-QVWQL,1,Male,0,1,1,49,0,0,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),51.8,51.8,1.7
7615-ESMYF,1,Female,0,1,0,2,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,44.6,44.6,1.5
7617-EYGLW,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.45,19.45,0.6
7619-ODSGN,1,Male,0,1,1,24,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.75,54.75,1.8
7619-PLRLP,0,Female,0,1,0,53,1,1,DSL,1,1,1,0,0,1,One year,0,Bank transfer (automatic),74.1,74.1,2.5
7621-VPNET,0,Female,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),85.9,85.9,2.9
7622-FWGEW,0,Male,1,1,0,56,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),85.65,85.65,2.9
7622-NXQZR,0,Male,0,0,0,28,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,30.1,1.0
7623-HKYRK,0,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,19.7,0.7
7623-TRNQN,1,Male,0,0,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.9,49.9,1.7
7625-XCQRH,1,Female,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,76.5,2.6
7627-JKIAZ,1,Female,0,1,0,37,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.95,78.95,2.6
7629-WFGLW,0,Female,1,1,0,56,1,1,Fiber optic,1,1,1,1,0,0,One year,0,Electronic check,95.65,95.65,3.2
7629-WIXZF,0,Female,0,0,0,7,1,0,DSL,1,0,0,0,0,1,One year,1,Electronic check,59.1,59.1,2.0
7632-MNYOY,1,Male,1,0,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),110.9,110.9,3.7
7632-YUTXB,0,Female,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,20.05,0.7
7633-MVPUY,0,Male,0,1,0,57,1,0,DSL,1,1,0,1,0,0,Two year,1,Electronic check,59.75,59.75,2.0
7634-HLQJR,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,20.05,0.7
7634-WSWDB,0,Female,0,0,1,8,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,38.5,38.5,1.3
7636-OWBPG,0,Male,1,0,0,12,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.35,29.35,1.0
7636-PEPNS,0,Female,0,1,1,58,1,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,44.1,44.1,1.5
7636-XUHWW,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.9,19.9,0.7
7638-QVMVY,1,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.0,79.0,2.6
7639-LIAYI,0,Male,0,0,0,52,1,1,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),79.75,79.75,2.7
7639-OPLNG,0,Male,0,1,1,70,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),79.25,79.25,2.6
7639-SUPCW,1,Female,0,0,0,22,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.8,48.8,1.6
7641-EUYET,1,Male,1,1,1,46,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.7,100.7,3.4
7641-TQFHN,0,Male,0,0,1,39,1,1,Fiber optic,0,0,0,1,1,1,Two year,0,Mailed check,100.55,100.55,3.4
7643-RCHXS,0,Female,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.35,19.35,0.6
7644-OMVMY,0,Male,0,1,1,0,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.85,19.85,0.7
7647-GYYKX,0,Female,0,1,1,54,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.35,20.35,0.7
7649-PHJVR,0,Male,0,0,0,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,19.5,0.6
7649-SIJJF,0,Male,0,1,0,71,1,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,80.1,80.1,2.7
7654-YWJUF,0,Male,0,1,0,43,1,0,Fiber optic,1,0,1,1,0,0,One year,1,Bank transfer (automatic),84.25,84.25,2.8
7657-DYEPJ,1,Male,1,0,0,38,1,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),70.15,70.15,2.3
7658-UYUQS,0,Male,1,1,0,21,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),86.55,86.55,2.9
7660-HDPJV,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.2,69.2,2.3
7661-CPURM,0,Male,0,0,0,19,1,0,Fiber optic,0,0,0,1,0,1,One year,1,Credit card (automatic),87.7,87.7,2.9
7663-CUXZB,0,Male,0,1,0,59,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,113.75,113.75,3.8
7663-RGWBC,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.15,44.15,1.5
7663-YJHSN,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),103.95,103.95,3.5
7663-ZTEGJ,0,Male,0,0,1,29,1,1,Fiber optic,0,1,1,1,0,1,One year,0,Credit card (automatic),100.55,100.55,3.4
7665-NKLAV,0,Female,0,1,1,36,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.65,40.65,1.4
7665-TOALD,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,2.3
7665-VIGUD,0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,20.35,0.7
7666-WKRON,1,Female,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,Two year,1,Electronic check,80.45,80.45,2.7
7668-XCFYV,0,Female,1,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.55,92.55,3.1
7669-LCRSD,0,Male,0,1,1,12,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,56.3,56.3,1.9
7670-ZBPOQ,0,Female,0,1,0,58,1,1,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),61.05,61.05,2.0
7672-VFMXZ,0,Male,0,1,0,57,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,55.7,55.7,1.9
7673-BQGKU,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,20.15,0.7
7673-LPRNY,0,Female,0,0,0,23,1,1,DSL,1,0,1,0,1,1,One year,1,Electronic check,78.55,78.55,2.6
7674-YTAFD,0,Female,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),79.95,79.95,2.7
7675-OZCZG,1,Female,1,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.0,45.0,1.5
7677-SJJJK,0,Male,0,1,1,8,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.9,19.9,0.7
7682-AZNDK,0,Male,0,1,1,34,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.85,89.85,3.0
7683-CBDKJ,1,Male,0,1,1,14,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,65.45,2.2
7684-XSZIY,0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.3,24.3,0.8
7688-AWMDX,0,Male,0,1,0,71,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.5,54.5,1.8
7690-KPNCU,0,Male,0,1,1,64,1,0,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),73.05,73.05,2.4
7691-KGKGP,0,Male,0,1,1,53,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Credit card (automatic),65.0,65.0,2.2
7691-XVTZH,0,Female,0,1,0,68,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),89.95,89.95,3.0
7693-LCKZL,1,Male,0,1,1,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.15,80.15,2.7
7693-QPEFS,0,Male,1,0,0,52,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.95,72.95,2.4
7694-VLBWQ,1,Male,0,1,0,67,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Electronic check,104.1,104.1,3.5
7695-PKLCZ,0,Female,0,0,0,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,20.5,0.7
7696-AMHOD,0,Female,0,1,1,49,1,0,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),78.0,78.0,2.6
7696-CFTAT,0,Male,0,1,1,37,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,19.8,0.7
7698-YFGEZ,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,20.0,0.7
7703-ZEKEF,1,Male,0,0,0,23,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.0,81.0,2.7
7706-DZNKK,0,Male,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.45,20.45,0.7
7706-YLMQA,0,Female,0,0,0,70,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.7,19.7,0.7
7707-PYBBH,0,Male,0,0,0,40,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,61.9,61.9,2.1
7710-JSYOA,0,Female,0,1,1,69,1,1,Fiber optic,0,1,0,1,0,1,Two year,1,Bank transfer (automatic),93.3,93.3,3.1
7711-GQBZC,0,Female,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.7,24.7,0.8
7711-YIJWC,0,Male,0,1,1,61,1,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),84.9,84.9,2.8
7714-YXSMB,0,Female,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,100.5,3.4
7716-YTYHG,1,Female,0,1,1,48,1,1,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,82.05,82.05,2.7
7717-BICXI,0,Male,0,1,1,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,20.55,0.7
7718-RXDGG,0,Male,0,1,0,15,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),68.6,68.6,2.3
7718-UPSKJ,0,Female,0,1,0,69,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.4,106.4,3.5
7721-DVEKZ,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,0.7
7721-JXEAW,1,Male,0,1,0,59,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),41.05,41.05,1.4
7722-CVFXN,0,Male,0,1,1,54,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,105.2,105.2,3.5
7722-VJRQD,0,Male,0,1,1,72,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.95,60.95,2.0
7727-SHVZV,0,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.5,19.5,0.6
7729-JTEEC,0,Male,0,1,1,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.5,44.5,1.5
7729-XBTWX,0,Male,0,1,1,66,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.75,19.75,0.7
7730-CLDSV,0,Female,0,1,1,72,1,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.65,98.65,3.3
7730-IUTDZ,1,Male,0,0,0,43,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,75.2,2.5
7733-UDMTP,0,Female,1,0,0,57,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,55.0,55.0,1.8
7734-DBOAI,1,Female,0,1,1,1,0,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,40.1,40.1,1.3
7739-LAXOG,1,Female,0,1,1,32,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),91.05,91.05,3.0
7740-BTPUX,0,Male,1,1,0,55,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,113.6,113.6,3.8
7740-KKCXF,0,Male,0,1,0,51,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.05,30.05,1.0
7742-MYPGI,0,Female,0,1,1,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,48.8,48.8,1.6
7743-EXURX,1,Male,0,1,1,8,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,51.05,51.05,1.7
7746-AWNQW,0,Female,0,0,0,28,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,35.75,35.75,1.2
7746-QYVCO,0,Male,0,1,1,16,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,55.85,55.85,1.9
7748-UMTRK,0,Female,1,0,1,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.3,101.3,3.4
7750-EYXWZ,0,Female,0,0,0,12,0,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,60.65,60.65,2.0
7752-XUSCI,1,Female,0,0,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,105.9,3.5
7753-USQYQ,0,Male,0,0,0,55,1,0,DSL,0,1,0,1,0,1,One year,1,Electronic check,64.2,64.2,2.1
7754-IXRMC,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.35,45.35,1.5
7758-UJWYS,0,Male,0,1,1,34,0,0,DSL,0,0,0,1,1,0,Two year,1,Electronic check,40.55,40.55,1.4
7758-XKCBS,1,Male,0,0,0,15,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.7,29.7,1.0
7760-OYPDY,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.65,80.65,2.7
7762-ONLJY,0,Female,0,1,1,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.7,19.7,0.7
7762-URZQH,1,Male,0,1,0,66,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),106.05,106.05,3.5
7764-BDPEE,0,Male,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,20.85,0.7
7765-LWVVH,0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Electronic check,95.1,95.1,3.2
